1048609,32769,22.983363757712368,1.260026225010644,-0.5770047597573658,5,0,3
1049537,32798,22.127280582993905,1.2130412304022513,-1.2907471229139886,6,0,2
1050817,32838,21.843788829502884,1.1974297309045454,-1.5281664979556506,6,0,2
1052321,32885,23.240136482691355,1.2738869221458153,-0.3670507748048667,5,0,5
1053697,32928,22.78880925671583,1.2490693683824927,-0.7443086318155426,10,0,2
1055233,32976,24.665218550452124,1.3518219264838152,0.8167707375383995,9,0,2
1056353,33011,21.440881110937212,1.1750463734389456,-1.8696920363695229,5,0,11
1057633,33051,22.793502839086234,1.2491027862179132,-0.7445010384794275,5,0,3
1059713,33116,22.864606089167374,1.2528810301851099,-0.6874359109524546,7,0,2
1060673,33146,23.581467059956733,1.2921056888946025,-0.09128645650788567,6,0,2
1061729,33179,22.368203689000165,1.225568439067038,-1.1030420460027017,5,0,33179
1063457,33233,22.02423083007425,1.2066276955508697,-1.391419362945029,5,0,167
1064321,33260,21.81580061082878,1.195161947767905,-1.565984936415122,7,0,2
1065569,33299,22.584746352715918,1.2372184289961887,-0.9266548774931478,5,0,7
1066753,33336,22.516382053382102,1.233407587166452,-0.9848474411220045,8,0,2
1067489,33359,22.546084288218307,1.2349937292364563,-0.9608645276316635,5,0,33359
1069697,33428,23.664903175096732,1.2961500533369215,-0.030829080800391425,7,0,2
1070753,33461,22.18674927636554,1.2151325614563122,-1.2637049910708458,5,0,33461
1072801,33525,22.19879609649116,1.215680864279738,-1.2558113416988836,5,0,3
1073153,33536,23.416350372190596,1.2823380524181558,-0.2414264292310378,13,0,2
1073857,33558,24.214191078057762,1.3259880855005137,0.4228356950081521,6,0,2
1075169,33599,22.244498217870106,1.2180548035471783,-1.2201942697717723,5,0,33599
1076353,33636,24.224229343847988,1.3263900480682793,0.42877130009092157,7,0,2
1078241,33695,22.269107840220514,1.2192354918970212,-1.2028786765363184,5,0,5
1079297,33728,22.798912143003186,1.248183721768886,-0.7623042902826033,11,0,2
1080353,33761,22.672301931431925,1.241193918840759,-0.8689338834457188,5,0,7
1082017,33813,21.927854254395058,1.2003505881809922,-1.4913140798454443,5,0,3
1083073,33846,23.32086381671026,1.2765454905087508,-0.33095533992237336,6,0,2
1085153,33911,22.002878612707768,1.2042903964030554,-1.4320351536167388,5,0,33911
1086817,33963,22.454880100987424,1.228939680158594,-1.0568392009337086,5,0,3
1088161,34005,22.095223903586287,1.20918433466052,-1.3581533010622562,5,0,3
1089793,34056,23.17003084884647,1.2679132228282493,-0.46344060809226467,8,0,2
1091393,34106,24.208164477714988,1.3246289895200472,0.400837694069156,6,0,2
1092353,34136,22.158407291684533,1.2124187476371528,-1.309786967185395,8,0,2
1093537,34173,21.80109504011199,1.1928061655504736,-1.6090546002679684,5,0,3
1093633,34176,23.0961281479917,1.263656168311546,-0.5289103428555519,12,0,2
1094881,34215,22.736600079946157,1.2439173971379025,-0.8300671666854785,5,0,3
1096609,34269,24.515759125780324,1.341153746773155,0.6524484785889004,5,0,3
1097729,34304,22.851302431339924,1.250037243273985,-0.73723987867617,14,0,2
1098017,34313,22.25470870902393,1.2173864229216362,-1.235262788160883,5,0,34313
1099841,34370,21.486076650268316,1.175246999238556,-1.8784375399380466,6,0,2
1101377,34418,22.993290317290622,1.2576046690883438,-0.6224117344480062,6,0,2
1102721,34460,21.454942297602873,1.173397125459457,-1.9074268376790633,7,0,2
1104193,34506,23.044730321256274,1.26026412813209,-0.5822791284688845,6,0,2
1105217,34538,22.627204430611044,1.2373756984823991,-0.9317332249660069,6,0,2
1106689,34584,21.846380757331886,1.1946000386422722,-1.5848744980357297,8,0,2
1108609,34644,23.50068897933268,1.2849540813324296,-0.20607220720256392,7,0,2
1109761,34680,21.00173590028441,1.148261044734443,-2.29304588929279,8,0,2
1110913,34716,22.297455999135444,1.2190435022996842,-1.2126810935788812,7,0,2
1111841,34745,21.85575902886528,1.1948473920544664,-1.5823288055932985,5,0,5
1113089,34784,22.882193424169742,1.2508951295164281,-0.7267327680381026,10,0,2
1114657,34833,21.874295969087356,1.1957161716454672,-1.569729821293148,5,0,3
1116001,34875,21.98978481070221,1.2019599023309278,-1.4746776213751114,5,0,3
1117153,34911,22.19850058386154,1.2133084512943553,-1.3015806182048542,5,0,3
1118497,34953,22.61795512624286,1.2361636325945784,-0.95269423882663,5,0,3
1120481,35015,24.083214214972077,1.3161345539236449,0.2689078577065806,5,0,5
1121249,35039,24.19725080454233,1.322323297258266,0.36341493921192636,5,0,37
1123553,35111,24.84751462252157,1.3577255331450306,0.9043302501993569,5,0,35111
1124993,35156,23.448839067738724,1.2812202801009736,-0.26516053861999755,7,0,2
1125857,35183,22.929499235060383,1.2527981490869007,-0.6997569268960112,5,0,151
1127969,35249,21.971855532803954,1.200367961392698,-1.501734778112225,5,0,101
1129153,35286,23.024247194090627,1.257799282082425,-0.6238187272667648,6,0,2
1129889,35309,24.33002517687291,1.329091710516085,0.4662691520794446,5,0,17
1130497,35328,23.28369136988986,1.2719003007127172,-0.40838456190670436,14,0,2
1131553,35361,22.295674935269837,1.217874398435949,-1.234805532217138,5,0,3
1133633,35426,22.71937140511905,1.2409095165953177,-0.8828716645213203,6,0,2
