n,p,M,trim,theta,count,survival,micro_cost,slack
512,7000577,13673,5,0.75,5357,0.391794046661,0.571483899540,0.029716100460
256,3724033,14547,5,0.75,5699,0.391764625009,0.571440984133,0.029759015867
256,2755073,10762,5,0.75,4216,0.391748745586,0.571417821877,0.029782178123
512,5455361,10655,5,0.75,4174,0.391740966682,0.571406475307,0.029793524693
1024,12866561,12565,5,0.75,4922,0.391723040191,0.571380327127,0.029819672873
256,3091201,12075,5,0.75,4730,0.391718426501,0.571373597445,0.029826402555
256,3797249,14833,5,0.75,5810,0.391694195375,0.571338253114,0.029861746886
512,7062529,13794,5,0.75,5403,0.391692040017,0.571335109237,0.029864890763
1024,15090689,14737,5,0.75,5772,0.391667232137,0.571298923633,0.029901076367
1024,11885569,11607,5,0.75,4546,0.391660205049,0.571288673687,0.029911326313
512,7322113,14301,5,0.75,5601,0.391650933501,0.571275149898,0.029924850102
512,5140481,10040,5,0.75,3932,0.391633466135,0.571249671414,0.029950328586
256,3548161,13860,5,0.75,5428,0.391630591631,0.571245478565,0.029954521435
256,2591233,10122,5,0.75,3964,0.391622209050,0.571233251452,0.029966748548
1024,13565953,13248,5,0.75,5188,0.391606280193,0.571210017090,0.029989982910
256,3019777,11796,5,0.75,4619,0.391573414717,0.571162078407,0.030037921593
512,5911553,11546,5,0.75,4521,0.391564178070,0.571148605525,0.030051394475
512,5807617,11343,5,0.75,4441,0.391518998501,0.571082705095,0.030117294905
256,3404801,13300,5,0.75,5207,0.391503759398,0.571060476830,0.030139523170
512,5962241,11645,5,0.75,4559,0.391498497209,0.571052801224,0.030147198776
256,3238913,12652,5,0.75,4953,0.391479607967,0.571025248744,0.030174751256
512,7636481,14915,5,0.75,5838,0.391418035535,0.570935437135,0.030264562865
1024,11898881,11620,5,0.75,4548,0.391394148021,0.570900594008,0.030299405992
1024,11169793,10908,5,0.75,4269,0.391364136414,0.570856818075,0.030343181925
1024,12441601,12150,5,0.75,4755,0.391358024691,0.570847903312,0.030352096688
256,3552001,13875,5,0.75,5430,0.391351351351,0.570838169355,0.030361830645
1024,11732993,11458,5,0.75,4484,0.391342293594,0.570824957407,0.030375042593
1024,13224961,12915,5,0.75,5054,0.391327913279,0.570803981799,0.030396018201
512,6830081,13340,5,0.75,5220,0.391304347826,0.570769608441,0.030430391559
256,2579201,10075,5,0.75,3942,0.391265508685,0.570712956371,0.030487043629
1024,14064641,13735,5,0.75,5374,0.391263196214,0.570709583324,0.030490416676
1024,11785217,11509,5,0.75,4503,0.391259014684,0.570703484004,0.030496515996
1024,14970881,14620,5,0.75,5720,0.391244870041,0.570682852155,0.030517147845
256,3455489,13498,5,0.75,5281,0.391243147133,0.570680339063,0.030519660937
1024,11867137,11589,5,0.75,4534,0.391233065838,0.570665634150,0.030534365850
1024,11673601,11400,5,0.75,4460,0.391228070175,0.570658347309,0.030541652691
512,5227009,10209,5,0.75,3994,0.391223430307,0.570651579441,0.030548420559
512,5523457,10788,5,0.75,4220,0.391175380052,0.570581491733,0.030618508267
1024,12358657,12069,5,0.75,4721,0.391167453807,0.570569930247,0.030630069753
256,2692609,10518,5,0.75,4114,0.391138999810,0.570528426295,0.030671573705
512,6431233,12561,5,0.75,4913,0.391131279357,0.570517164984,0.030682835016
