n,p,M,trim,theta,count,survival,micro_cost,slack
512,11160577,21798,5,0.75,8489,0.389439398110,0.568049330414,0.033150669586
256,5206273,20337,5,0.75,7920,0.389437970202,0.568047247620,0.033152752380
1024,22208513,21688,5,0.75,8446,0.389431943932,0.568038457501,0.033161542499
512,12031489,23499,5,0.75,9151,0.389420826418,0.568022241124,0.033177758876
1024,22422529,21897,5,0.75,8527,0.389414074987,0.568012393261,0.033187606739
512,12436993,24291,5,0.75,9459,0.389403482771,0.567996943100,0.033203056900
256,5945089,23223,5,0.75,9043,0.389398441201,0.567989589296,0.033210410704
512,10940929,21369,5,0.75,8321,0.389395853807,0.567985815238,0.033214184762
256,6318593,24682,5,0.75,9611,0.389393079977,0.567981769237,0.033218230763
512,11155457,21788,5,0.75,8484,0.389388654305,0.567975313804,0.033224686196
512,11974657,23388,5,0.75,9107,0.389387720198,0.567973951284,0.033226048716
512,11555329,22569,5,0.75,8788,0.389383667863,0.567968040412,0.033231959588
512,11376641,22220,5,0.75,8652,0.389378937894,0.567961141121,0.033238858879
512,11501569,22464,5,0.75,8747,0.389378561254,0.567960591741,0.033239408259
1024,23497729,22947,5,0.75,8935,0.389375517497,0.567956152016,0.033243847984
512,10782721,21060,5,0.75,8200,0.389363722697,0.567938947726,0.033261052274
512,11964929,23369,5,0.75,9099,0.389361975266,0.567936398865,0.033263601135
256,5995777,23421,5,0.75,9119,0.389351436745,0.567921027025,0.033278972975
256,5701889,22273,5,0.75,8672,0.389350334486,0.567919419233,0.033280580767
256,6110977,23871,5,0.75,9294,0.389342717104,0.567908308266,0.033291691734
256,5767169,22528,5,0.75,8771,0.389337713068,0.567901009212,0.033298990788
1024,21869569,21357,5,0.75,8315,0.389333707918,0.567895167165,0.033304832835
1024,23079937,22539,5,0.75,8775,0.389325169706,0.567882713044,0.033317286956
256,5227009,20418,5,0.75,7949,0.389313350965,0.567865473833,0.033334526167
512,11369473,22206,5,0.75,8645,0.389309195713,0.567859412843,0.033340587157
1024,24801281,24220,5,0.75,9429,0.389306358382,0.567855274217,0.033344725783
256,5227777,20421,5,0.75,7950,0.389305127075,0.567853478192,0.033346521808
512,12599297,24608,5,0.75,9580,0.389304291287,0.567852259084,0.033347740916
1024,21626881,21120,5,0.75,8222,0.389299242424,0.567844894644,0.033355105356
256,6045953,23617,5,0.75,9194,0.389295846212,0.567839940816,0.033360059184
1024,25596929,24997,5,0.75,9731,0.389286714406,0.567826620857,0.033373379143
256,5591041,21840,5,0.75,8502,0.389285714286,0.567825162049,0.033374837951
512,11632129,22719,5,0.75,8844,0.389277697082,0.567813467887,0.033386532113
512,10415617,20343,5,0.75,7919,0.389273951728,0.567808004788,0.033391995212
256,6324481,24705,5,0.75,9617,0.389273426432,0.567807238574,0.033392761426
512,10759169,21014,5,0.75,8180,0.389264299990,0.567793926441,0.033406073559
1024,21439489,20937,5,0.75,8150,0.389263027177,0.567792069873,0.033407930127
512,11297281,22065,5,0.75,8589,0.389259007478,0.567786206605,0.033413793395
512,11594753,22646,5,0.75,8815,0.389251965027,0.567775934251,0.033424065749
1024,20751361,20265,5,0.75,7888,0.389242536393,0.567762181330,0.033437818670
1024,21027841,20535,5,0.75,7993,0.389237886535,0.567755398892,0.033444601108
1024,20610049,20127,5,0.75,7834,0.389228399662,0.567741561022,0.033458438978
512,12791297,24983,5,0.75,9724,0.389224672777,0.567736124863,0.033463875137
1024,24004609,23442,5,0.75,9124,0.389215937207,0.567723382867,0.033476617133
256,6084097,23766,5,0.75,9250,0.389211478583,0.567716879370,0.033483120630
256,5986817,23386,5,0.75,9102,0.389207217994,0.567710664732,0.033489335268
256,6254593,24432,5,0.75,9509,0.389202685003,0.567704052760,0.033495947240
512,12438529,24294,5,0.75,9455,0.389190746686,0.567686639132,0.033513360868
1024,25446401,24850,5,0.75,9671,0.389175050302,0.567663743861,0.033536256139
256,6376193,24907,5,0.75,9693,0.389167703858,0.567653028092,0.033546971908
512,11086849,21654,5,0.75,8427,0.389165973954,0.567650504796,0.033549495204
256,5212673,20362,5,0.75,7924,0.389156271486,0.567636352452,0.033563647548
512,11759617,22968,5,0.75,8938,0.389150121909,0.567627382473,0.033572617527
256,5237761,20460,5,0.75,7962,0.389149560117,0.567626563025,0.033573436975
512,10944001,21375,5,0.75,8318,0.389146198830,0.567621660139,0.033578339861
256,6277889,24523,5,0.75,9543,0.389144884394,0.567619742859,0.033580257141
