n,p,M,trim,theta,count,survival,micro_cost,slack
256,365569,1428,5,0.75,530,0.371148459384,0.541369555470,0.059830444530
512,613889,1199,5,0.75,445,0.371142618849,0.541361036271,0.059838963729
1024,1437697,1404,5,0.75,521,0.371082621083,0.541273521522,0.059926478478
256,285953,1117,5,0.75,414,0.370635631155,0.540621527064,0.060578472936
1024,577537,564,5,0.75,209,0.370567375887,0.540521967647,0.060678032353
512,747521,1460,5,0.75,541,0.370547945205,0.540493625406,0.060706374594
1024,1371137,1339,5,0.75,496,0.370425690814,0.540315301062,0.060884698938
256,136193,532,5,0.75,197,0.370300751880,0.540133060954,0.061066939046
1024,1017857,994,5,0.75,368,0.370221327968,0.540017210580,0.061182789420
256,330241,1290,5,0.75,477,0.369767441860,0.539355157124,0.061844842876
1024,695297,679,5,0.75,251,0.369661266568,0.539200286292,0.061999713708
256,244481,955,5,0.75,353,0.369633507853,0.539159796502,0.062040203498
1024,667649,652,5,0.75,241,0.369631901840,0.539157453918,0.062042546082
256,366593,1432,5,0.75,529,0.369413407821,0.538838751234,0.062361248766
256,170497,666,5,0.75,246,0.369369369369,0.538774515275,0.062425484725
1024,795649,777,5,0.75,287,0.369369369369,0.538774515275,0.062425484725
256,133121,520,5,0.75,192,0.369230769231,0.538572348478,0.062627651522
512,706561,1380,5,0.75,509,0.368840579710,0.538003204994,0.063196795006
256,149249,583,5,0.75,215,0.368782161235,0.537917993852,0.063282006148
512,455681,890,5,0.75,328,0.368539325843,0.537563786028,0.063636213972
256,152833,597,5,0.75,220,0.368509212730,0.537519862035,0.063680137965
1024,1108993,1083,5,0.75,399,0.368421052632,0.537391268766,0.063808731234
1024,1196033,1168,5,0.75,430,0.368150684932,0.536996901397,0.064203098603
256,211457,826,5,0.75,304,0.368038740920,0.536833616118,0.064366383882
512,566273,1106,5,0.75,407,0.367992766727,0.536766556622,0.064433443378
512,592897,1158,5,0.75,426,0.367875647668,0.536595722847,0.064604277153
512,430081,840,5,0.75,309,0.367857142857,0.536568731110,0.064631268890
1024,643073,628,5,0.75,231,0.367834394904,0.536535550185,0.064664449815
256,383489,1498,5,0.75,551,0.367823765020,0.536520045081,0.064679954919
512,555521,1085,5,0.75,399,0.367741935484,0.536400685782,0.064799314218
1024,796673,778,5,0.75,286,0.367609254499,0.536207152860,0.064992847140
256,163841,640,5,0.75,235,0.367187500000,0.535591967643,0.065608032357
256,174337,681,5,0.75,250,0.367107195301,0.535474832524,0.065725167476
1024,658433,643,5,0.75,236,0.367029548989,0.535361575016,0.065838424984
512,425473,831,5,0.75,305,0.367027677497,0.535358845195,0.065841154805
512,686593,1341,5,0.75,492,0.366890380313,0.535158578931,0.066041421069
512,295937,578,5,0.75,212,0.366782006920,0.535000501876,0.066199498124
1024,675841,660,5,0.75,242,0.366666666667,0.534832262725,0.066367737275
1024,771073,753,5,0.75,276,0.366533864542,0.534638553104,0.066561446896
256,278017,1086,5,0.75,398,0.366482504604,0.534563637781,0.066636362219
256,138497,541,5,0.75,198,0.365988909427,0.533843663348,0.067356336652
512,534529,1044,5,0.75,382,0.365900383142,0.533714535948,0.067485464052
1024,890881,870,5,0.75,318,0.365517241379,0.533155672559,0.068044327441
256,143617,561,5,0.75,205,0.365418894831,0.533012220994,0.068187779006
512,319489,624,5,0.75,228,0.365384615385,0.532962219848,0.068237780152
512,463873,906,5,0.75,331,0.365342163355,0.532900297898,0.068299702102
256,208129,813,5,0.75,297,0.365313653137,0.532858711940,0.068341288060
1024,706561,690,5,0.75,252,0.365217391304,0.532718301212,0.068481698788
1024,1093633,1068,5,0.75,390,0.365168539326,0.532647044082,0.068552955918
1024,525313,513,5,0.75,187,0.364522417154,0.531704588674,0.069495411326
1024,986113,963,5,0.75,351,0.364485981308,0.531651442131,0.069548557869
256,172801,675,5,0.75,246,0.364444444444,0.531590855072,0.069609144928
512,265729,519,5,0.75,189,0.364161849711,0.531178652942,0.070021347058
512,288257,563,5,0.75,205,0.364120781528,0.531118749517,0.070081250483
256,241921,945,5,0.75,344,0.364021164021,0.530973444090,0.070226555910
1024,1094657,1069,5,0.75,389,0.363891487371,0.530784293392,0.070415706608
1024,1334273,1303,5,0.75,473,0.363008442057,0.529496253964,0.071703746036
1024,1438721,1405,5,0.75,510,0.362989323843,0.529468367498,0.071731632502
512,424961,830,5,0.75,301,0.362650602410,0.528974297087,0.072225702913
256,175873,687,5,0.75,249,0.362445414847,0.528675003646,0.072524996354
1024,557057,544,5,0.75,197,0.362132352941,0.528218361080,0.072981638920
256,275201,1075,5,0.75,389,0.361860465116,0.527821776406,0.073378223594
256,329729,1288,5,0.75,466,0.361801242236,0.527735391932,0.073464608068
512,617473,1206,5,0.75,436,0.361525704809,0.527333483826,0.073866516174
256,206081,805,5,0.75,291,0.361490683230,0.527282400179,0.073917599821
256,249089,973,5,0.75,351,0.360739979445,0.526187398532,0.075012601468
1024,786433,768,5,0.75,277,0.360677083333,0.526095656160,0.075104343840
256,235009,918,5,0.75,331,0.360566448802,0.525934280932,0.075265719068
256,179969,703,5,0.75,253,0.359886201991,0.524942050185,0.076257949815
256,166657,651,5,0.75,234,0.359447004608,0.524301422193,0.076898577807
1024,575489,562,5,0.75,202,0.359430604982,0.524277501150,0.076922498850
256,176641,690,5,0.75,248,0.359420289855,0.524262455161,0.076937544839
256,216577,846,5,0.75,304,0.359338061466,0.524142514082,0.077057485918
512,420353,821,5,0.75,295,0.359317904994,0.524113113178,0.077086886822
1024,921601,900,5,0.75,323,0.358888888889,0.523487335940,0.077712664060
256,302593,1182,5,0.75,424,0.358714043993,0.523232301327,0.077967698673
256,159233,622,5,0.75,223,0.358520900322,0.522950575508,0.078249424492
1024,534529,522,5,0.75,187,0.358237547893,0.522537268179,0.078662731821
256,186113,727,5,0.75,260,0.357634112792,0.521657077561,0.079542922439
1024,566273,553,5,0.75,197,0.356238698011,0.519621678892,0.081578321108
256,168193,657,5,0.75,234,0.356164383562,0.519513281351,0.081686718649
512,444929,869,5,0.75,308,0.354430379747,0.516984005395,0.084215994605
512,366593,716,5,0.75,253,0.353351955307,0.515410979441,0.085789020559
512,320513,626,5,0.75,221,0.353035143770,0.514948867538,0.086251132462
256,138241,540,5,0.75,189,0.350000000000,0.510521705328,0.090678294672
512,306689,599,5,0.75,209,0.348914858097,0.508938881057,0.092261118943
1024,854017,834,5,0.75,290,0.347721822542,0.507198679497,0.094001320503
1024,592897,579,5,0.75,200,0.345423143351,0.503845749152,0.097354250848
1024,715777,699,5,0.75,236,0.337625178827,0.492471377304,0.108728622696
256,254209,993,5,0.75,334,0.336354481370,0.490617895496,0.110582104504
