n,p,M,trim,theta,count,survival,micro_cost,slack
512,4793857,9363,5,0.75,3620,0.386628217452,0.563948848290,0.037251151710
1024,9005057,8794,5,0.75,3400,0.386627245849,0.563947431078,0.037252568922
512,4784641,9345,5,0.75,3613,0.386623863028,0.563942496782,0.037257503218
256,2224897,8691,5,0.75,3360,0.386606834657,0.563917658629,0.037282341371
512,4320257,8438,5,0.75,3262,0.386584498696,0.563885078651,0.037314921349
256,2440961,9535,5,0.75,3686,0.386575773466,0.563872351738,0.037327648262
256,2364161,9235,5,0.75,3570,0.386572820790,0.563868044867,0.037331955133
256,2534401,9900,5,0.75,3827,0.386565656566,0.563857594889,0.037342405111
512,5083649,9929,5,0.75,3838,0.386544465707,0.563826685193,0.037373314807
256,2414081,9430,5,0.75,3645,0.386532343584,0.563809003460,0.037390996540
256,2382337,9306,5,0.75,3597,0.386524822695,0.563798033240,0.037401966760
1024,9619457,9394,5,0.75,3631,0.386523312753,0.563795830787,0.037404169213
1024,9587713,9363,5,0.75,3619,0.386521414077,0.563793061315,0.037406938685
256,2430721,9495,5,0.75,3670,0.386519220642,0.563789861898,0.037410138102
1024,9929729,9697,5,0.75,3748,0.386511292152,0.563778297137,0.037421702863
256,2181889,8523,5,0.75,3294,0.386483632524,0.563737951878,0.037462048122
1024,10209281,9970,5,0.75,3853,0.386459378134,0.563702573615,0.037497426385
256,2494721,9745,5,0.75,3766,0.386454592099,0.563695592543,0.037504407457
512,4518401,8825,5,0.75,3410,0.386402266289,0.563619268367,0.037580731633
512,4457473,8706,5,0.75,3364,0.386400183781,0.563616230752,0.037583769248
1024,9410561,9190,5,0.75,3551,0.386398258977,0.563613423168,0.037586576832
1024,8494081,8295,5,0.75,3205,0.386377335744,0.563582903841,0.037617096159
512,5050369,9864,5,0.75,3811,0.386354420114,0.563549478335,0.037650521665
512,4765697,9308,5,0.75,3596,0.386334336055,0.563520183056,0.037679816944
256,2236417,8736,5,0.75,3375,0.386332417582,0.563517384708,0.037682615292
512,4456961,8705,5,0.75,3363,0.386329695577,0.563513414300,0.037686585700
256,2343169,9153,5,0.75,3536,0.386321424670,0.563501350077,0.037698649923
1024,8903681,8695,5,0.75,3359,0.386313973548,0.563490481622,0.037709518378
256,2245889,8773,5,0.75,3389,0.386298871538,0.563468453325,0.037731546675
512,4228097,8258,5,0.75,3190,0.386292080407,0.563458547554,0.037741452446
512,4306433,8411,5,0.75,3249,0.386279871597,0.563440739376,0.037759260624
512,5089793,9941,5,0.75,3840,0.386279046374,0.563439535678,0.037760464322
256,2478337,9681,5,0.75,3739,0.386220431774,0.563354038462,0.037845961538
512,4427777,8648,5,0.75,3340,0.386216466235,0.563348254194,0.037851745806
512,4360193,8516,5,0.75,3289,0.386214185063,0.563344926801,0.037855073199
1024,10024961,9790,5,0.75,3781,0.386210418795,0.563339433196,0.037860566804
256,2492417,9736,5,0.75,3760,0.386195562859,0.563317763832,0.037882236168
1024,10067969,9832,5,0.75,3797,0.386187957689,0.563306670676,0.037893329324
256,2444801,9550,5,0.75,3688,0.386178010471,0.563292161331,0.037907838669
256,2207489,8623,5,0.75,3330,0.386176504697,0.563289964958,0.037910035042
256,2432257,9501,5,0.75,3669,0.386169876855,0.563280297367,0.037919702633
1024,9750529,9522,5,0.75,3677,0.386158370090,0.563263513215,0.037936486785
512,4549121,8885,5,0.75,3431,0.386156443444,0.563260702944,0.037939297056
512,5065217,9893,5,0.75,3820,0.386131608208,0.563224477438,0.037975522562
256,2143489,8373,5,0.75,3233,0.386122058999,0.563210548643,0.037989451357
1024,9000961,8790,5,0.75,3394,0.386120591581,0.563208408218,0.037991591782
512,4920833,9611,5,0.75,3711,0.386120070752,0.563207648519,0.037992351481
256,2360321,9220,5,0.75,3560,0.386117136659,0.563203368754,0.037996631246
256,2323201,9075,5,0.75,3504,0.386115702479,0.563201276811,0.037998723189
256,2200577,8596,5,0.75,3319,0.386109818520,0.563192694271,0.038007305729
1024,9031681,8820,5,0.75,3405,0.386054421769,0.563111890717,0.038088109283
1024,9188353,8973,5,0.75,3464,0.386047029979,0.563101108805,0.038098891195
1024,8567809,8367,5,0.75,3230,0.386040396797,0.563091433424,0.038108566576
512,4333057,8463,5,0.75,3267,0.386033321517,0.563081113184,0.038118886816
256,2495489,9748,5,0.75,3763,0.386027903160,0.563073209786,0.038126790214
512,4492289,8774,5,0.75,3387,0.386026897652,0.563071743120,0.038128256880
256,2458369,9603,5,0.75,3707,0.386025200458,0.563069267536,0.038130732464
256,2442497,9541,5,0.75,3683,0.386018237082,0.563059110522,0.038140889478
256,2308609,9018,5,0.75,3481,0.386005766245,0.563040920143,0.038159079857
512,4646401,9075,5,0.75,3503,0.386005509642,0.563040545853,0.038159454147
256,2103041,8215,5,0.75,3171,0.386001217285,0.563034284878,0.038165715122
512,5104129,9969,5,0.75,3848,0.385996589427,0.563027534529,0.038172465471
512,4582913,8951,5,0.75,3455,0.385990392135,0.563018494951,0.038181505049
512,4983809,9734,5,0.75,3757,0.385966714609,0.562983958120,0.038216041880
512,4567553,8921,5,0.75,3443,0.385943279901,0.562949775472,0.038250224528
256,2509313,9802,5,0.75,3783,0.385941644562,0.562947390112,0.038252609888
1024,9470977,9249,5,0.75,3569,0.385879554546,0.562856823538,0.038343176462
256,2556161,9985,5,0.75,3853,0.385878818227,0.562855749518,0.038344250482
512,4999681,9765,5,0.75,3768,0.385867895545,0.562839817329,0.038360182671
512,4499969,8789,5,0.75,3391,0.385823188076,0.562774605519,0.038425394481
512,4480513,8751,5,0.75,3376,0.385784481774,0.562718147212,0.038481852788
256,2436353,9517,5,0.75,3671,0.385730797520,0.562639841564,0.038560158436
1024,9126913,8913,5,0.75,3438,0.385728710872,0.562636797909,0.038563202091
256,2417153,9442,5,0.75,3642,0.385723363694,0.562628998337,0.038571001663
1024,8444929,8247,5,0.75,3181,0.385716017946,0.562618283583,0.038581716417
1024,8399873,8203,5,0.75,3164,0.385712544191,0.562613216648,0.038586783352
1024,10144769,9907,5,0.75,3821,0.385686888059,0.562575793756,0.038624206244
1024,9781249,9552,5,0.75,3684,0.385678391960,0.562563401061,0.038636598939
1024,9646081,9420,5,0.75,3633,0.385668789809,0.562549395043,0.038650604957
512,4953601,9675,5,0.75,3731,0.385633074935,0.562497300134,0.038702699866
256,2350081,9180,5,0.75,3540,0.385620915033,0.562479563293,0.038720436707
512,4303361,8405,5,0.75,3241,0.385603807258,0.562454609320,0.038745390680
512,5068289,9899,5,0.75,3817,0.385594504495,0.562441040000,0.038758960000
256,2195201,8575,5,0.75,3306,0.385539358601,0.562360602354,0.038839397646
1024,8685569,8482,5,0.75,3270,0.385522282481,0.562335694554,0.038864305446
1024,9392129,9172,5,0.75,3536,0.385521151330,0.562334044620,0.038865955380
512,4603393,8991,5,0.75,3466,0.385496607719,0.562298244488,0.038901755512
512,4869121,9510,5,0.75,3666,0.385488958991,0.562287087797,0.038912912203
256,2307073,9012,5,0.75,3474,0.385486018642,0.562282798906,0.038917201094
512,4658177,9098,5,0.75,3507,0.385469333920,0.562258462012,0.038941537988
256,2288641,8940,5,0.75,3446,0.385458612975,0.562242824084,0.038957175916
1024,8902657,8694,5,0.75,3351,0.385438233264,0.562213097556,0.038986902444
256,2191873,8562,5,0.75,3300,0.385423966363,0.562192287377,0.039007712623
256,2465537,9631,5,0.75,3712,0.385422074551,0.562189527917,0.039010472083
1024,8709121,8505,5,0.75,3278,0.385420340976,0.562186999266,0.039013000734
512,4476929,8744,5,0.75,3370,0.385407136322,0.562167738516,0.039032261484
512,4480001,8750,5,0.75,3372,0.385371428571,0.562115653997,0.039084346003
256,2351617,9186,5,0.75,3540,0.385369039843,0.562112169718,0.039087830282
512,4807169,9389,5,0.75,3618,0.385344552135,0.562076451129,0.039123548871
256,2318593,9057,5,0.75,3490,0.385337308159,0.562065884823,0.039134115177
512,4294657,8388,5,0.75,3232,0.385312350978,0.562029481443,0.039170518557
1024,9102337,8889,5,0.75,3425,0.385307683654,0.562022673529,0.039177326471
1024,8584193,8383,5,0.75,3230,0.385303590600,0.562016703263,0.039183296737
256,2472961,9660,5,0.75,3722,0.385300207039,0.562011767888,0.039188232112
1024,10058753,9823,5,0.75,3784,0.385218365062,0.561892390443,0.039307609557
256,2107393,8232,5,0.75,3171,0.385204081633,0.561871556155,0.039328443845
1024,8743937,8539,5,0.75,3289,0.385173907952,0.561827543815,0.039372456185
512,4853249,9479,5,0.75,3651,0.385167211731,0.561817776484,0.039382223516
1024,9326593,9108,5,0.75,3508,0.385155906895,0.561801286872,0.039398713128
512,4902913,9576,5,0.75,3688,0.385129490393,0.561762754878,0.039437245122
1024,9747457,9519,5,0.75,3666,0.385124487866,0.561755458026,0.039444541974
512,4561409,8909,5,0.75,3431,0.385116174655,0.561743332098,0.039456667902
1024,9011201,8800,5,0.75,3389,0.385113636364,0.561739629661,0.039460370339
512,4928513,9626,5,0.75,3707,0.385102846458,0.561723891143,0.039476108857
256,2190593,8557,5,0.75,3295,0.385064859180,0.561668481629,0.039531518371
256,2366209,9243,5,0.75,3559,0.385048144542,0.561644101100,0.039555898900
512,4763137,9303,5,0.75,3582,0.385037084811,0.561627969007,0.039572030993
1024,9725953,9498,5,0.75,3657,0.385028427037,0.561615340488,0.039584659512
512,4655617,9093,5,0.75,3501,0.385021445068,0.561605156354,0.039594843646
1024,8574977,8374,5,0.75,3224,0.385001194172,0.561575617721,0.039624382279
256,2254849,8808,5,0.75,3391,0.384990917348,0.561560627601,0.039639372399
256,2483713,9702,5,0.75,3735,0.384972170686,0.561533283093,0.039666716907
256,2126849,8308,5,0.75,3198,0.384930187771,0.561472045409,0.039727954591
256,2204161,8610,5,0.75,3314,0.384901277584,0.561429876043,0.039770123957
1024,8949761,8740,5,0.75,3364,0.384897025172,0.561423673332,0.039776326668
256,2123777,8296,5,0.75,3193,0.384884281581,0.561405085106,0.039794914894
256,2170369,8478,5,0.75,3263,0.384878509082,0.561396665145,0.039803334855
512,4789249,9354,5,0.75,3600,0.384862091084,0.561372717304,0.039827282696
256,2231809,8718,5,0.75,3355,0.384835971553,0.561334618482,0.039865381518
1024,8967169,8757,5,0.75,3370,0.384834989152,0.561333185519,0.039866814481
256,2361089,9223,5,0.75,3549,0.384798872384,0.561280504394,0.039919495606
512,4488193,8766,5,0.75,3373,0.384782112708,0.561256058170,0.039943941830
512,4930049,9629,5,0.75,3705,0.384775158376,0.561245914348,0.039954085652
1024,9059329,8847,5,0.75,3404,0.384763196564,0.561228466449,0.039971533551
256,2263553,8842,5,0.75,3402,0.384754580412,0.561215898642,0.039984101358
256,2400001,9375,5,0.75,3607,0.384746666667,0.561204355388,0.039995644612
512,5012993,9791,5,0.75,3767,0.384741088755,0.561196219260,0.040003780740
256,2122753,8292,5,0.75,3190,0.384708152436,0.561148177244,0.040051822756
512,4753921,9285,5,0.75,3572,0.384706515886,0.561145790117,0.040054209883
256,2539777,9921,5,0.75,3816,0.384638645298,0.561046791807,0.040153208193
512,4263937,8328,5,0.75,3203,0.384606147935,0.560999390066,0.040200609934
512,4385281,8565,5,0.75,3294,0.384588441331,0.560973562622,0.040226437378
512,4452353,8696,5,0.75,3344,0.384544618215,0.560909640760,0.040290359240
256,2364673,9237,5,0.75,3552,0.384540435206,0.560903539283,0.040296460717
256,2244353,8767,5,0.75,3371,0.384510094673,0.560859283567,0.040340716433
1024,9441281,9220,5,0.75,3545,0.384490238612,0.560830320852,0.040369679148
512,4419073,8631,5,0.75,3318,0.384428223844,0.560739864038,0.040460135962
1024,9080833,8868,5,0.75,3409,0.384415877312,0.560721854972,0.040478145028
256,2119937,8281,5,0.75,3183,0.384373867890,0.560660578625,0.040539421375
256,2345729,9163,5,0.75,3522,0.384371930590,0.560657752815,0.040542247185
512,4899329,9569,5,0.75,3678,0.384366182464,0.560649368406,0.040550631594
1024,8832001,8625,5,0.75,3315,0.384347826087,0.560622593180,0.040577406820
1024,8485889,8287,5,0.75,3185,0.384336913238,0.560606675333,0.040593324667
1024,9189377,8974,5,0.75,3449,0.384332516158,0.560600261605,0.040599738395
256,2127617,8311,5,0.75,3194,0.384309950668,0.560567346827,0.040632653173
256,2115073,8262,5,0.75,3175,0.384289518276,0.560537543458,0.040662456542
512,4933633,9636,5,0.75,3703,0.384288086343,0.560535454791,0.040664545209
512,4987393,9741,5,0.75,3743,0.384252130171,0.560483007917,0.040716992083
512,5002241,9770,5,0.75,3754,0.384237461617,0.560461611873,0.040738388127
1024,8624129,8422,5,0.75,3236,0.384231773925,0.560453315616,0.040746684384
256,2290177,8946,5,0.75,3437,0.384194053208,0.560398294916,0.040801705084
512,5033473,9831,5,0.75,3777,0.384192859323,0.560396553475,0.040803446525
256,2270977,8871,5,0.75,3408,0.384173148461,0.560367802553,0.040832197447
1024,9023489,8812,5,0.75,3385,0.384135270086,0.560312551889,0.040887448111
512,4334593,8466,5,0.75,3252,0.384124734231,0.560297183938,0.040902816062
256,2424833,9472,5,0.75,3638,0.384079391892,0.560231046086,0.040968953914
256,2455553,9592,5,0.75,3684,0.384070058382,0.560217431916,0.040982568084
256,2190337,8556,5,0.75,3286,0.384057971014,0.560199800878,0.041000199122
256,2183681,8530,5,0.75,3276,0.384056271981,0.560197322611,0.041002677389
512,4674049,9129,5,0.75,3506,0.384050827035,0.560189380430,0.041010619570
1024,9676801,9450,5,0.75,3629,0.384021164021,0.560146112966,0.041053887034
256,2426113,9477,5,0.75,3639,0.383982272871,0.560089385034,0.041110614966
256,2269441,8865,5,0.75,3404,0.383981951495,0.560088916263,0.041111083737
512,4205569,8214,5,0.75,3154,0.383978573168,0.560083988523,0.041116011477
256,2414849,9433,5,0.75,3622,0.383971165059,0.560073182807,0.041126817193
1024,9627649,9402,5,0.75,3610,0.383960859392,0.560058150617,0.041141849383
512,4694017,9168,5,0.75,3520,0.383944153578,0.560033782958,0.041166217042
512,4351489,8499,5,0.75,3263,0.383927520885,0.560009521956,0.041190478044
512,4781057,9338,5,0.75,3585,0.383915185265,0.559991528807,0.041208471193
512,4595713,8976,5,0.75,3446,0.383912655971,0.559987839496,0.041212160504
256,2134529,8338,5,0.75,3201,0.383905013193,0.559976691483,0.041223308517
1024,8885249,8677,5,0.75,3331,0.383888440705,0.559952518299,0.041247481701
256,2346241,9165,5,0.75,3518,0.383851609384,0.559898794901,0.041301205099
512,4727297,9233,5,0.75,3544,0.383840571862,0.559882695203,0.041317304797
1024,9123841,8910,5,0.75,3420,0.383838383838,0.559879503679,0.041320496321
1024,8844289,8637,5,0.75,3315,0.383813824245,0.559843680234,0.041356319766
512,4953089,9674,5,0.75,3713,0.383812280339,0.559841428242,0.041358571758
512,4682753,9146,5,0.75,3510,0.383774327575,0.559786069070,0.041413930930
256,2196737,8581,5,0.75,3293,0.383754807132,0.559757595900,0.041442404100
1024,9275393,9058,5,0.75,3476,0.383749172003,0.559749376311,0.041450623689
1024,8992769,8782,5,0.75,3370,0.383739467092,0.559735220404,0.041464779596
256,2420993,9457,5,0.75,3629,0.383736914455,0.559731497042,0.041468502958
256,2489857,9726,5,0.75,3732,0.383713756940,0.559697718717,0.041502281283
256,2200321,8595,5,0.75,3298,0.383711460151,0.559694368544,0.041505631456
512,4688897,9158,5,0.75,3514,0.383708233239,0.559689661661,0.041510338339
1024,8716289,8512,5,0.75,3266,0.383693609023,0.559668330290,0.041531669710
256,2526721,9870,5,0.75,3787,0.383687943262,0.559660066023,0.041539933977
1024,10040321,9805,5,0.75,3762,0.383681795003,0.559651097966,0.041548902034
512,4520449,8829,5,0.75,3387,0.383622154264,0.559564103990,0.041635896010
512,4667393,9116,5,0.75,3497,0.383611232997,0.559548173864,0.041651826136
1024,8580097,8379,5,0.75,3214,0.383577992601,0.559499688311,0.041700311689
256,2542849,9933,5,0.75,3810,0.383569918454,0.559487911090,0.041712088910
1024,8466433,8268,5,0.75,3171,0.383526850508,0.559425090744,0.041774909256
512,4441601,8675,5,0.75,3327,0.383515850144,0.559409045245,0.041790954755
1024,9521153,9298,5,0.75,3565,0.383415788342,0.559263091754,0.041936908246
512,4768769,9314,5,0.75,3571,0.383401331329,0.559242004272,0.041957995728
256,2103553,8217,5,0.75,3150,0.383351588171,0.559169447238,0.042030552762
512,4836353,9446,5,0.75,3621,0.383336862164,0.559147967391,0.042052032609
512,4208641,8220,5,0.75,3151,0.383333333333,0.559142820121,0.042057179879
1024,9834497,9604,5,0.75,3681,0.383277800916,0.559061818680,0.042138181320
256,2333953,9117,5,0.75,3494,0.383240100910,0.559006828191,0.042193171809
256,2446849,9558,5,0.75,3663,0.383239171375,0.559005472339,0.042194527661
512,4691969,9164,5,0.75,3512,0.383238760367,0.559004872829,0.042195127171
1024,8457217,8259,5,0.75,3165,0.383218307301,0.558975039304,0.042224960696
256,2530049,9883,5,0.75,3787,0.383183243954,0.558923894733,0.042276105267
512,4563457,8913,5,0.75,3415,0.383148210479,0.558872793735,0.042327206265
512,4265473,8331,5,0.75,3192,0.383147281239,0.558871438314,0.042328561686
512,4996609,9759,5,0.75,3739,0.383133517778,0.558851362470,0.042348637530
512,4867073,9506,5,0.75,3642,0.383126446455,0.558841048001,0.042358951999
256,2277889,8898,5,0.75,3409,0.383119802203,0.558831356473,0.042368643527
1024,9373697,9154,5,0.75,3507,0.383111208215,0.558818820995,0.042381179005
512,4911617,9593,5,0.75,3675,0.383091837798,0.558790566657,0.042409433343
1024,8752129,8547,5,0.75,3274,0.383058383058,0.558741768455,0.042458231545
256,2512897,9816,5,0.75,3760,0.383048084760,0.558726747012,0.042473252988
256,2441729,9538,5,0.75,3653,0.382994338436,0.558648350826,0.042551649174
1024,10098689,9862,5,0.75,3777,0.382985195701,0.558635014927,0.042564985073
1024,8452097,8254,5,0.75,3161,0.382965834747,0.558606774392,0.042593225608
512,4759553,9296,5,0.75,3560,0.382960413081,0.558598866169,0.042601133831
256,2211329,8638,5,0.75,3308,0.382959018291,0.558596831682,0.042603168318
1024,9899009,9667,5,0.75,3702,0.382952311989,0.558587049646,0.042612950354
1024,9025537,8814,5,0.75,3375,0.382913546630,0.558530505197,0.042669494803
512,4495873,8781,5,0.75,3362,0.382872110238,0.558470064689,0.042729935311
256,2262017,8836,5,0.75,3383,0.382865550023,0.558460495740,0.042739504260
256,2165249,8458,5,0.75,3238,0.382832820998,0.558412756090,0.042787243910
256,2486273,9712,5,0.75,3718,0.382825370675,0.558401888800,0.042798111200
1024,10180609,9942,5,0.75,3806,0.382820358077,0.558394577256,0.042805422744
512,4428289,8649,5,0.75,3311,0.382818822985,0.558392338120,0.042807661880
512,4305409,8409,5,0.75,3219,0.382804138423,0.558370918727,0.042829081273
512,4359169,8514,5,0.75,3259,0.382781301386,0.558337607861,0.042862392139
1024,9962497,9729,5,0.75,3724,0.382773152431,0.558325721522,0.042874278478
512,4291073,8381,5,0.75,3208,0.382770552440,0.558321929089,0.042878070911
512,4371457,8538,5,0.75,3268,0.382759428438,0.558305703247,0.042894296753
1024,8614913,8413,5,0.75,3220,0.382740996077,0.558278817190,0.042921182810
256,2222593,8682,5,0.75,3322,0.382630730246,0.558117979761,0.043082020239
1024,9950209,9717,5,0.75,3718,0.382628383246,0.558114556347,0.043085443653
256,2342401,9150,5,0.75,3501,0.382622950820,0.558106632429,0.043093367571
1024,9286657,9069,5,0.75,3470,0.382622119308,0.558105419557,0.043094580443
1024,10076161,9840,5,0.75,3764,0.382520325203,0.557956939273,0.043243060727
256,2217217,8661,5,0.75,3313,0.382519339568,0.557955501592,0.043244498408
512,4721153,9221,5,0.75,3527,0.382496475437,0.557922151205,0.043277848795
512,4709377,9198,5,0.75,3518,0.382474450968,0.557890025578,0.043309974422
256,2233601,8725,5,0.75,3337,0.382464183381,0.557875048933,0.043324951067
1024,9502721,9280,5,0.75,3549,0.382435344828,0.557832984055,0.043367015945
512,4340737,8478,5,0.75,3242,0.382401509790,0.557783631137,0.043416368863
1024,8513537,8314,5,0.75,3179,0.382367091653,0.557733427691,0.043466572309
256,2376961,9285,5,0.75,3550,0.382337102854,0.557689685026,0.043510314974
256,2517761,9835,5,0.75,3760,0.382308083376,0.557647356245,0.043552643755
1024,8906753,8698,5,0.75,3325,0.382271786618,0.557594412579,0.043605587421
256,2177281,8505,5,0.75,3251,0.382245737801,0.557556416905,0.043643583095
1024,8524801,8325,5,0.75,3182,0.382222222222,0.557522116295,0.043677883705
256,2491649,9733,5,0.75,3720,0.382204870030,0.557496805807,0.043703194193
256,2514433,9822,5,0.75,3754,0.382203217267,0.557494395032,0.043705604968
256,2125313,8302,5,0.75,3173,0.382197060949,0.557485415220,0.043714584780
256,2277377,8896,5,0.75,3400,0.382194244604,0.557481307206,0.043718692794
256,2154241,8415,5,0.75,3216,0.382174688057,0.557452781372,0.043747218628
512,4438529,8669,5,0.75,3313,0.382166339832,0.557440604371,0.043759395629
1024,9166849,8952,5,0.75,3421,0.382149240393,0.557415662558,0.043784337442
256,2522881,9855,5,0.75,3766,0.382141045155,0.557403708709,0.043796291291
512,4400129,8594,5,0.75,3284,0.382127065394,0.557383317363,0.043816682637
1024,9403393,9183,5,0.75,3509,0.382119133181,0.557371747171,0.043828252829
1024,8814593,8608,5,0.75,3289,0.382086431227,0.557324047007,0.043875952993
512,4918273,9606,5,0.75,3670,0.382052883614,0.557275113338,0.043924886662
512,5051393,9866,5,0.75,3769,0.382019055342,0.557225770288,0.043974229712
1024,9733121,9505,5,0.75,3631,0.382009468701,0.557211786893,0.043988213107
1024,9784321,9555,5,0.75,3650,0.381998953428,0.557196448964,0.044003551036
512,5019649,9804,5,0.75,3745,0.381986944104,0.557178931764,0.044021068236
1024,9220097,9004,5,0.75,3439,0.381941359396,0.557112440383,0.044087559617
256,2186753,8542,5,0.75,3262,0.381877780379,0.557019701903,0.044180298097
256,2289409,8943,5,0.75,3415,0.381862909538,0.556998010797,0.044201989203
256,2401537,9381,5,0.75,3582,0.381835625200,0.556958212949,0.044241787051
512,4503041,8795,5,0.75,3358,0.381807845367,0.556917692355,0.044282307645
512,4464641,8720,5,0.75,3329,0.381766055046,0.556856735595,0.044343264405
1024,9556993,9333,5,0.75,3563,0.381763634416,0.556853204783,0.044346795217
256,2464513,9627,5,0.75,3675,0.381738859458,0.556817067201,0.044382932799
256,2177537,8506,5,0.75,3247,0.381730543146,0.556804936751,0.044395063249
1024,9040897,8829,5,0.75,3370,0.381696681391,0.556755544862,0.044444455138
512,4256257,8313,5,0.75,3173,0.381691326837,0.556747734531,0.044452265469
512,4813313,9401,5,0.75,3588,0.381661525370,0.556704265114,0.044495734886
256,2363393,9232,5,0.75,3523,0.381607452340,0.556625392384,0.044574607616
1024,10162177,9924,5,0.75,3787,0.381600161225,0.556614757321,0.044585242679
1024,8713217,8509,5,0.75,3247,0.381595957222,0.556608625220,0.044591374780
512,5065729,9894,5,0.75,3775,0.381544370325,0.556533378848,0.044666621152
256,2166529,8463,5,0.75,3229,0.381543187995,0.556531654261,0.044668345739
512,4993537,9753,5,0.75,3721,0.381523633754,0.556503131791,0.044696868209
256,2274049,8883,5,0.75,3389,0.381515253856,0.556490908592,0.044709091408
1024,9238529,9022,5,0.75,3441,0.381401019730,0.556324282875,0.044875717125
1024,9284609,9067,5,0.75,3458,0.381383037388,0.556298053230,0.044901946770
1024,10106881,9870,5,0.75,3764,0.381357649443,0.556261021524,0.044938978476
512,4843009,9459,5,0.75,3607,0.381329950312,0.556220618645,0.044979381355
256,2203393,8607,5,0.75,3282,0.381317532241,0.556202505232,0.044997494768
256,2134273,8337,5,0.75,3179,0.381312222622,0.556194760444,0.045005239556
1024,9026561,8815,5,0.75,3361,0.381281905842,0.556150539375,0.045049460625
512,4344833,8486,5,0.75,3235,0.381216120669,0.556054582922,0.045145417078
1024,9745409,9517,5,0.75,3628,0.381212566985,0.556049399400,0.045150600600
256,2428417,9486,5,0.75,3616,0.381193337550,0.556021350702,0.045178649298
512,4740097,9258,5,0.75,3528,0.381075826312,0.555849944881,0.045350055119
512,4354561,8505,5,0.75,3241,0.381069958848,0.555841386401,0.045358613599
512,4435969,8664,5,0.75,3301,0.381001846722,0.555742035776,0.045457964224
256,2472193,9657,5,0.75,3679,0.380967174071,0.555691461087,0.045508538913
256,2524673,9862,5,0.75,3757,0.380957209491,0.555676926418,0.045523073582
1024,9732097,9504,5,0.75,3620,0.380892255892,0.555582182927,0.045617817073
1024,10214401,9975,5,0.75,3799,0.380852130326,0.555523654434,0.045676345566
256,2309633,9022,5,0.75,3436,0.380846818887,0.555515906991,0.045684093009
512,4323841,8445,5,0.75,3216,0.380817051510,0.555472487299,0.045727512701
1024,8578049,8377,5,0.75,3190,0.380804583980,0.555454301743,0.045745698257
1024,8498177,8299,5,0.75,3160,0.380768767321,0.555402058367,0.045797941633
1024,8656897,8454,5,0.75,3219,0.380766501065,0.555398752729,0.045801247271
512,5037569,9839,5,0.75,3746,0.380729748958,0.555345144878,0.045854855122
512,4736513,9251,5,0.75,3521,0.380607501892,0.555166831218,0.046033168782
256,2500097,9766,5,0.75,3717,0.380606184723,0.555164909951,0.046035090049
1024,10028033,9793,5,0.75,3727,0.380577963852,0.555123746045,0.046076253955
1024,8573953,8373,5,0.75,3186,0.380508778216,0.555022829563,0.046177170437
1024,9811969,9582,5,0.75,3646,0.380505113755,0.555017484458,0.046182515542
512,4423169,8639,5,0.75,3287,0.380483852298,0.554986471785,0.046213528215
512,4319233,8436,5,0.75,3208,0.380275011854,0.554681850129,0.046518149871
1024,9827329,9597,5,0.75,3649,0.380222986350,0.554605963989,0.046594036011
512,5011969,9789,5,0.75,3722,0.380222698948,0.554605544775,0.046594455225
256,2238721,8745,5,0.75,3324,0.380102915952,0.554430825291,0.046769174709
256,2496257,9751,5,0.75,3706,0.380063583222,0.554373453256,0.046826546744
512,4638721,9060,5,0.75,3443,0.380022075055,0.554312908056,0.046887091944
256,2148353,8392,5,0.75,3189,0.380004766444,0.554287661137,0.046912338863
1024,8995841,8785,5,0.75,3338,0.379965850882,0.554230897597,0.046969102403
1024,8562689,8362,5,0.75,3177,0.379933030376,0.554183024508,0.047016975492
1024,8851457,8644,5,0.75,3284,0.379916705229,0.554159212103,0.047040787897
1024,10094593,9858,5,0.75,3744,0.379793061473,0.553978861185,0.047221138815
512,4936193,9641,5,0.75,3661,0.379732392905,0.553890367984,0.047309632016
1024,9547777,9324,5,0.75,3539,0.379558129558,0.553636181638,0.047563818362
256,2409217,9411,5,0.75,3572,0.379555838912,0.553632840424,0.047567159576
512,4810753,9396,5,0.75,3566,0.379523201362,0.553585234203,0.047614765797
512,4700161,9180,5,0.75,3484,0.379520697168,0.553581581501,0.047618418499
512,4855297,9483,5,0.75,3598,0.379415796689,0.553428570154,0.047771429846
512,4807681,9390,5,0.75,3561,0.379233226837,0.553162267663,0.048037732337
1024,8850433,8643,5,0.75,3276,0.379035057272,0.552873210907,0.048326789093
256,2543617,9936,5,0.75,3764,0.378824476651,0.552566050970,0.048633949030
512,4446721,8685,5,0.75,3289,0.378698906160,0.552382889653,0.048817110347
1024,9338881,9120,5,0.75,3453,0.378618421053,0.552265491384,0.048934508616
1024,8753153,8548,5,0.75,3235,0.378451099672,0.552021430823,0.049178569177
512,4663297,9108,5,0.75,3443,0.378019323671,0.551391627908,0.049808372092
512,4542977,8873,5,0.75,3354,0.378000676209,0.551364428095,0.049835571905
256,2537729,9913,5,0.75,3746,0.377887622314,0.551199523903,0.050000476097
512,4738561,9255,5,0.75,3497,0.377849810913,0.551144370929,0.050055629071
512,4403713,8601,5,0.75,3249,0.377746773631,0.550994077304,0.050205922696
1024,8816641,8610,5,0.75,3252,0.377700348432,0.550926359956,0.050273640044
512,4477441,8745,5,0.75,3302,0.377587192682,0.550761307194,0.050438692806
1024,8455169,8257,5,0.75,3111,0.376771224416,0.549571108592,0.051628891408
